year,make,model,cylinders,drivetrain,fuel_type,hwy_mpg,transmission,size_class,base_model
2022,Kia,Soul,4,Front-Wheel Drive,Regular,33,Automatic (variable gear ratios),Small Station Wagons,Elantra
2024,Kia,Soul,4,Front-Wheel Drive,Regular,33,Automatic (variable gear ratios),Small Station Wagons,Soul
2023,Kia,Soul,4,Front-Wheel Drive,Regular,33,Automatic (variable gear ratios),Small Station Wagons,Soul
2022,Kia,Soul Eco dynamics,4,Front-Wheel Drive,Regular,35,Automatic (variable gear ratios),Small Station Wagons,Air
2024,Kia,Soul Eco dynamics,4,Front-Wheel Drive,Regular,35,Automatic (variable gear ratios),Small Station Wagons,Soul
2023,Kia,Soul Eco dynamics,4,Front-Wheel Drive,Regular,35,Automatic (variable gear ratios),Small Station Wagons,Soul
2022,Kia,Sportage ,4,All-Wheel Drive,Regular,24,Automatic (S6),Small SUV 4WD,911
2022,Kia,Sportage ,4,All-Wheel Drive,Regular,26,Automatic (S6),Small SUV 4WD,Silverado
2024,Kia,Sportage ,4,All-Wheel Drive,Regular,26,Automatic (S8),Small SUV 4WD,Sportage
2023,Kia,Sportage ,4,All-Wheel Drive,Regular,28,Automatic (S8),Small SUV 4WD,Sportage
2022,Kia,Sportage ,4,Front-Wheel Drive,Regular,30,Automatic (S6),Small SUV 2WD,Sierra
2022,Kia,Sportage ,4,Front-Wheel Drive,Regular,28,Automatic (S6),Small SUV 2WD,Silverado
2024,Kia,Sportage ,4,Front-Wheel Drive,Regular,33,Automatic (S8),Small SUV 2WD,Sportage
2023,Kia,Sportage ,4,Front-Wheel Drive,Regular,32,Automatic (S8),Small SUV 2WD,Sportage
2024,Kia,Sportage Hybrid ,4,All-Wheel Drive,Regular,38,Automatic (AM-S6),Small SUV 4WD,Sportage
2023,Kia,Sportage Hybrid ,4,All-Wheel Drive,Regular,38,Automatic (AM-S6),Small SUV 4WD,Sportage
2023,Kia,Sportage Hybrid ,4,Front-Wheel Drive,Regular,44,Automatic (AM-S6),Small SUV 2WD,Sportage
2024,Kia,Sportage Hybrid ,4,Front-Wheel Drive,Regular,44,Automatic (AM-S6),Small SUV 4WD,Sportage
2024,Kia,Sportage X-pro,4,All-Wheel Drive,Regular,30,Automatic (S8),Small SUV 4WD,Sportage
2022,Kia,Stinger ,6,All-Wheel Drive,Premium,24,Automatic (S8),Midsize Cars,Yukon
2022,Kia,Stinger ,4,All-Wheel Drive,Premium,29,Automatic (S8),Midsize Cars,Golf/GTI
2023,Kia,Stinger ,6,All-Wheel Drive,Premium,24,Automatic (S8),Midsize Cars,Stinger
2023,Kia,Stinger ,4,All-Wheel Drive,Premium,29,Automatic (S8),Midsize Cars,Stinger
2022,Kia,Stinger RWD,6,Rear-Wheel Drive,Premium,25,Automatic (S8),Midsize Cars,Edge
2022,Kia,Stinger RWD,4,Rear-Wheel Drive,Premium,32,Automatic (S8),Midsize Cars,Silverado
2023,Kia,Stinger RWD,6,Rear-Wheel Drive,Premium,25,Automatic (S8),Midsize Cars,Stinger
2023,Kia,Stinger RWD,4,Rear-Wheel Drive,Premium,32,Automatic (S8),Midsize Cars,Stinger
2022,Kia,Telluride ,6,All-Wheel Drive,Regular,24,Automatic (S8),Small SUV 4WD,Sierra
2024,Kia,Telluride ,6,All-Wheel Drive,Regular,24,Automatic (S8),Small SUV 4WD,Telluride
2023,Kia,Telluride ,6,All-Wheel Drive,Regular,24,Automatic (S8),Small SUV 4WD,Telluride
2022,Kia,Telluride ,6,Front-Wheel Drive,Regular,26,Automatic (S8),Small SUV 2WD,Silverado
2024,Kia,Telluride ,6,Front-Wheel Drive,Regular,26,Automatic (S8),Small SUV 2WD,Telluride
2023,Kia,Telluride ,6,Front-Wheel Drive,Regular,26,Automatic (S8),Small SUV 2WD,Telluride
2022,Lamborghini,Aventador Countach,12,All-Wheel Drive,Premium,16,Automatic (AM-S7),Two Seaters,Sierra
2022,Lamborghini,Aventador Coupe,12,All-Wheel Drive,Premium,16,Automatic (AM-S7),Two Seaters,X1
2022,Lamborghini,Aventador Roadster,12,All-Wheel Drive,Premium,16,Automatic (AM-S7),Two Seaters,e-tron S
2022,Lamborghini,Huracan Coupe,10,All-Wheel Drive,Premium,18,Automatic (AM-S7),Two Seaters,Taycan
2023,Lamborghini,Huracan Coupe,10,All-Wheel Drive,Premium,18,Automatic (AM-S7),Two Seaters,Huracan
2024,Lamborghini,Huracan Coupe ,10,Rear-Wheel Drive,Premium,18,Automatic (AM-S7),Two Seaters,Huracan
2023,Lamborghini,Huracan Coupe ,10,Rear-Wheel Drive,Premium,18,Automatic (AM-S7),Two Seaters,Huracan
2022,Lamborghini,Huracan Coupe RWD,10,Rear-Wheel Drive,Premium,18,Automatic (AM-S7),Two Seaters,Corsair
2022,Lamborghini,Huracan Spyder,10,All-Wheel Drive,Premium,18,Automatic (AM-S7),Two Seaters,Explorer
2024,Lamborghini,Huracan Spyder,10,All-Wheel Drive,Premium,18,Automatic (AM-S7),Two Seaters,Huracan
2023,Lamborghini,Huracan Spyder,10,All-Wheel Drive,Premium,18,Automatic (AM-S7),Two Seaters,Huracan
2023,Lamborghini,Huracan Spyder ,10,Rear-Wheel Drive,Premium,18,Automatic (AM-S7),Two Seaters,Huracan
2022,Lamborghini,Huracan Spyder RWD,10,Rear-Wheel Drive,Premium,18,Automatic (AM-S7),Two Seaters,Silverado
2024,Lamborghini,Huracan Sterrato,10,All-Wheel Drive,Premium,18,Automatic (AM-S7),Two Seaters,Huracan
2022,Lamborghini,Urus,8,All-Wheel Drive,Premium,17,Automatic (S8),Standard SUV 4WD,Maxima
2024,Lamborghini,Urus Performante,8,All-Wheel Drive,Premium,19,Automatic (S8),Small Station Wagons,Urus
2023,Lamborghini,Urus Performante,8,All-Wheel Drive,Premium,19,Automatic (S8),Small Station Wagons,Urus
2024,Lamborghini,Urus S,8,All-Wheel Drive,Premium,19,Automatic (S8),Standard SUV 4WD,Urus
2023,Lamborghini,Urus S,8,All-Wheel Drive,Premium,19,Automatic (S8),Standard SUV 4WD,Urus
2022,Land Rover,Defender 110,4,4-Wheel Drive,Premium,20,Automatic (S8),Standard SUV 4WD,F150
2022,Land Rover,Defender 110,8,4-Wheel Drive,Premium,19,Automatic (S8),Standard SUV 4WD,F150
2024,Land Rover,Defender 110,4,4-Wheel Drive,Premium,20,Automatic (S8),Standard SUV 4WD,Defender
2024,Land Rover,Defender 110,8,4-Wheel Drive,Premium,19,Automatic (S8),Standard SUV 4WD,Defender
2023,Land Rover,Defender 110,4,4-Wheel Drive,Premium,20,Automatic (S8),Standard SUV 4WD,Defender
2023,Land Rover,Defender 110,8,4-Wheel Drive,Premium,19,Automatic (S8),Standard SUV 4WD,Defender
2022,Land Rover,Defender 110 MHEV,6,4-Wheel Drive,Premium,22,Automatic (S8),Standard SUV 4WD,Wrangler
2024,Land Rover,Defender 110 MHEV,6,4-Wheel Drive,Premium,20,Automatic (S8),Standard SUV 4WD,Defender
2023,Land Rover,Defender 110 MHEV,6,4-Wheel Drive,Premium,23,Automatic (S8),Standard SUV 4WD,Defender
2024,Land Rover,Defender 130 Outbound,6,4-Wheel Drive,Premium,18,Automatic (S8),Standard SUV 4WD,Defender
2024,Land Rover,Defender 130 P300 MHEV,6,4-Wheel Drive,Premium,20,Automatic (S8),Standard SUV 4WD,Defender
2023,Land Rover,Defender 130 P300 MHEV,6,4-Wheel Drive,Premium,21,Automatic (S8),Standard SUV 4WD,Defender
2024,Land Rover,Defender 130 P400 MHEV,6,4-Wheel Drive,Premium,20,Automatic (S8),Standard SUV 4WD,Defender
2023,Land Rover,Defender 130 P400 MHEV,6,4-Wheel Drive,Premium,21,Automatic (S8),Standard SUV 4WD,Defender
2022,Land Rover,Defender 90,4,4-Wheel Drive,Premium,21,Automatic (S8),Standard SUV 4WD,Range Rover
2022,Land Rover,Defender 90,8,4-Wheel Drive,Premium,19,Automatic (S8),Standard SUV 4WD,2
2024,Land Rover,Defender 90,4,4-Wheel Drive,Premium,21,Automatic (S8),Standard SUV 4WD,Defender
2024,Land Rover,Defender 90,8,4-Wheel Drive,Premium,19,Automatic (S8),Standard SUV 4WD,Defender
2023,Land Rover,Defender 90,8,4-Wheel Drive,Premium,19,Automatic (S8),Standard SUV 4WD,Defender
2023,Land Rover,Defender 90,4,4-Wheel Drive,Premium,21,Automatic (S8),Standard SUV 4WD,Defender
2022,Land Rover,Defender 90 MHEV,6,4-Wheel Drive,Premium,22,Automatic (S8),Standard SUV 4WD,Vantage
2024,Land Rover,Defender 90 MHEV,6,4-Wheel Drive,Premium,22,Automatic (S8),Standard SUV 4WD,Defender
2023,Land Rover,Defender 90 MHEV,6,4-Wheel Drive,Premium,23,Automatic (S8),Standard SUV 4WD,Defender
2022,Land Rover,Discovery,4,4-Wheel Drive,Premium,22,Automatic (S8),Standard SUV 4WD,Rogue
2024,Land Rover,Discovery,4,4-Wheel Drive,Premium,24,Automatic (S8),Standard SUV 4WD,Discovery
2023,Land Rover,Discovery,4,4-Wheel Drive,Premium,22,Automatic (S8),Standard SUV 4WD,Discovery
2022,Land Rover,Discovery MHEV,6,4-Wheel Drive,Premium,24,Automatic (S8),Standard SUV 4WD,CX-5
2024,Land Rover,Discovery MHEV,6,4-Wheel Drive,Premium,23,Automatic (S8),Standard SUV 4WD,Discovery
2023,Land Rover,Discovery MHEV,6,4-Wheel Drive,Premium,25,Automatic (S8),Standard SUV 4WD,Discovery
2022,Land Rover,Discovery Sport,4,All-Wheel Drive,Premium,23,Automatic (S9),Small SUV 4WD,CX-5
2024,Land Rover,Discovery Sport,4,All-Wheel Drive,Premium,23,Automatic (S9),Small SUV 4WD,Discovery
2023,Land Rover,Discovery Sport,4,All-Wheel Drive,Premium,23,Automatic (S9),Small SUV 4WD,Discovery
2022,Land Rover,New Range Rover,8,4-Wheel Drive,Premium,21,Automatic (S8),Standard SUV 4WD,Mustang
2023,Land Rover,New Range Rover,8,4-Wheel Drive,Premium,21,Automatic (S8),Standard SUV 4WD,Range Rover
2022,Land Rover,New Range Rover LWB,8,4-Wheel Drive,Premium,21,Automatic (S8),Standard SUV 4WD,Mustang
2023,Land Rover,New Range Rover LWB,8,4-Wheel Drive,Premium,21,Automatic (S8),Standard SUV 4WD,Range Rover
2022,Land Rover,New Range Rover P360 LWB MHEV,6,4-Wheel Drive,Premium,26,Automatic (S8),Standard SUV 4WD,Challenger
2023,Land Rover,New Range Rover P360 LWB MHEV,6,4-Wheel Drive,Premium,26,Automatic (S8),Standard SUV 4WD,Range Rover
2022,Land Rover,New Range Rover P360 MHEV,6,4-Wheel Drive,Premium,26,Automatic (S8),Standard SUV 4WD,Durango
2023,Land Rover,New Range Rover P360 MHEV,6,4-Wheel Drive,Premium,26,Automatic (S8),Standard SUV 4WD,Range Rover
2022,Land Rover,New Range Rover P400 LWB MHEV,6,4-Wheel Drive,Premium,26,Automatic (S8),Standard SUV 4WD,Mustang Mach-E
2023,Land Rover,New Range Rover P400 LWB MHEV,6,4-Wheel Drive,Premium,26,Automatic (S8),Standard SUV 4WD,Range Rover
2022,Land Rover,New Range Rover P400 MHEV,6,4-Wheel Drive,Premium,26,Automatic (S8),Standard SUV 4WD,Silverado
2023,Land Rover,New Range Rover P400 MHEV,6,4-Wheel Drive,Premium,26,Automatic (S8),Standard SUV 4WD,Range Rover
2023,Land Rover,New Range Rover Sport,8,4-Wheel Drive,Premium,21,Automatic (S8),Standard SUV 4WD,Range Rover
2023,Land Rover,New Range Rover Sport P360 MHEV,6,4-Wheel Drive,Premium,26,Automatic (S8),Standard SUV 4WD,Range Rover
2023,Land Rover,New Range Rover Sport P400 MHEV,6,4-Wheel Drive,Premium,26,Automatic (S8),Standard SUV 4WD,Range Rover
2022,Land Rover,Range Rover,8,4-Wheel Drive,Premium,21,Automatic (S8),Standard SUV 4WD,EQB
2022,Land Rover,Range Rover Evoque,4,All-Wheel Drive,Premium,27,Automatic (S9),Small SUV 4WD,Stinger
2024,Land Rover,Range Rover Evoque,4,All-Wheel Drive,Premium,27,Automatic (S9),Small SUV 4WD,Range Rover
2023,Land Rover,Range Rover Evoque,4,All-Wheel Drive,Premium,27,Automatic (S9),Small SUV 4WD,Range Rover
2022,Land Rover,Range Rover Evoque MHEV,4,All-Wheel Drive,Premium,26,Automatic (S9),Small SUV 4WD,Cooper
2023,Land Rover,Range Rover Evoque MHEV,4,All-Wheel Drive,Premium,26,Automatic (S9),Small SUV 4WD,Range Rover
2022,Land Rover,Range Rover LWB,8,4-Wheel Drive,Premium,21,Automatic (S8),Standard SUV 4WD,Countryman
2024,Land Rover,Range Rover LWB MHEV,8,4-Wheel Drive,Premium,22,Automatic (S8),Standard SUV 4WD,Range Rover
2022,Land Rover,Range Rover LWB SVA,8,4-Wheel Drive,Premium,19,Automatic (S8),Standard SUV 4WD,Telluride
2024,Land Rover,Range Rover MHEV,8,4-Wheel Drive,Premium,23,Automatic (S8),Standard SUV 4WD,Range Rover
2024,Land Rover,Range Rover P360 LWB MHEV,6,4-Wheel Drive,Premium,24,Automatic (S8),Standard SUV 4WD,Range Rover
2022,Land Rover,Range Rover P360 MHEV,6,4-Wheel Drive,Premium,23,Automatic (S8),Standard SUV 4WD,XT6
2024,Land Rover,Range Rover P360 MHEV,6,4-Wheel Drive,Premium,24,Automatic (S8),Standard SUV 4WD,Range Rover
2024,Land Rover,Range Rover P400 LWB MHEV,6,4-Wheel Drive,Premium,24,Automatic (S8),Standard SUV 4WD,Range Rover
2022,Land Rover,Range Rover P400 MHEV,6,4-Wheel Drive,Premium,23,Automatic (S8),Standard SUV 4WD,Prius
2024,Land Rover,Range Rover P400 MHEV,6,4-Wheel Drive,Premium,24,Automatic (S8),Standard SUV 4WD,Range Rover
2022,Land Rover,Range Rover Sport,8,4-Wheel Drive,Premium,22,Automatic (S8),Standard SUV 4WD,XT5
2024,Land Rover,Range Rover Sport MHEV,8,4-Wheel Drive,Premium,23,Automatic (S8),Standard SUV 4WD,Range Rover
2022,Land Rover,Range Rover Sport P360 MHEV,6,4-Wheel Drive,Premium,24,Automatic (S8),Standard SUV 4WD,A6
2024,Land Rover,Range Rover Sport P360 MHEV,6,4-Wheel Drive,Premium,24,Automatic (S8),Standard SUV 4WD,Range Rover
2022,Land Rover,Range Rover Sport P400 MHEV,6,4-Wheel Drive,Premium,24,Automatic (S8),Standard SUV 4WD,CT5
2024,Land Rover,Range Rover Sport P400 MHEV,6,4-Wheel Drive,Premium,25,Automatic (S8),Standard SUV 4WD,Range Rover
2022,Land Rover,Range Rover Sport SVR,8,4-Wheel Drive,Premium,20,Automatic (S8),Standard SUV 4WD,A6
2024,Land Rover,Range Rover Sport SVR MHEV,8,4-Wheel Drive,Premium,22,Automatic (S8),Standard SUV 4WD,Range Rover
2024,Land Rover,Range Rover SV LWB MHEV,8,4-Wheel Drive,Premium,22,Automatic (S8),Standard SUV 4WD,Range Rover
2024,Land Rover,Range Rover SV MHEV,8,4-Wheel Drive,Premium,22,Automatic (S8),Standard SUV 4WD,Range Rover
2022,Land Rover,Range Rover SVA,8,4-Wheel Drive,Premium,19,Automatic (S8),Standard SUV 4WD,RX
2022,Land Rover,Range Rover Velar,4,All-Wheel Drive,Premium,26,Automatic (S8),Small SUV 4WD,Levante
2024,Land Rover,Range Rover Velar,4,All-Wheel Drive,Premium,26,Automatic (S8),Small SUV 4WD,Range Rover
2023,Land Rover,Range Rover Velar,4,All-Wheel Drive,Premium,26,Automatic (S8),Small SUV 4WD,Range Rover
2022,Land Rover,Range Rover Velar P340 MHEV,6,4-Wheel Drive,Premium,26,Automatic (S8),Small SUV 4WD,Range Rover
2024,Land Rover,Range Rover Velar P340 MHEV,6,4-Wheel Drive,Premium,26,Automatic (S8),Small SUV 4WD,Range Rover
2023,Land Rover,Range Rover Velar P340 MHEV,6,4-Wheel Drive,Premium,26,Automatic (S8),Small SUV 4WD,Range Rover
2022,Land Rover,Range Rover Velar P400 MHEV,6,4-Wheel Drive,Premium,25,Automatic (S8),Small SUV 4WD,CLA-Class
2024,Land Rover,Range Rover Velar P400 MHEV,6,4-Wheel Drive,Premium,25,Automatic (S8),Small SUV 4WD,Range Rover
2023,Land Rover,Range Rover Velar P400 MHEV,6,4-Wheel Drive,Premium,25,Automatic (S8),Small SUV 4WD,Range Rover
2022,Lexus,ES 250 ,4,All-Wheel Drive,Regular,34,Automatic (S8),Midsize Cars,Tacoma
2024,Lexus,ES 250 ,4,All-Wheel Drive,Regular,34,Automatic (S8),Midsize Cars,ES
2023,Lexus,ES 250 ,4,All-Wheel Drive,Regular,34,Automatic (S8),Midsize Cars,ES
2022,Lexus,ES 300h,4,Front-Wheel Drive,Regular,44,Automatic (AV-S6),Midsize Cars,Air
2024,Lexus,ES 300h,4,Front-Wheel Drive,Regular,44,Automatic (AV-S6),Midsize Cars,ES
2023,Lexus,ES 300h,4,Front-Wheel Drive,Regular,44,Automatic (AV-S6),Midsize Cars,ES
2022,Lexus,ES 350,6,Front-Wheel Drive,Regular,32,Automatic (S8),Midsize Cars,718
2024,Lexus,ES 350,6,Front-Wheel Drive,Regular,32,Automatic (S8),Midsize Cars,ES
2023,Lexus,ES 350,6,Front-Wheel Drive,Regular,32,Automatic (S8),Midsize Cars,ES
2022,Lexus,ES 350 F Sport,6,Front-Wheel Drive,Regular,31,Automatic (S8),Midsize Cars,QX60
2024,Lexus,ES 350 F Sport,6,Front-Wheel Drive,Regular,31,Automatic (S8),Midsize Cars,ES
2023,Lexus,ES 350 F Sport,6,Front-Wheel Drive,Regular,31,Automatic (S8),Midsize Cars,ES
2022,Lexus,GX 460,8,4-Wheel Drive,Premium,19,Automatic (S6),Standard SUV 4WD,Panamera
2023,Lexus,GX 460,8,4-Wheel Drive,Premium,19,Automatic (S6),Standard SUV 4WD,GX
2024,Lexus,GX 550,6,4-Wheel Drive,Premium,21,Automatic (S10),Standard SUV 4WD,GX
2022,Lexus,IS 300,4,Rear-Wheel Drive,Premium,31,Automatic (S8),Compact Cars,Panamera
2024,Lexus,IS 300,4,Rear-Wheel Drive,Premium,31,Automatic (S8),Compact Cars,IS
2023,Lexus,IS 300,4,Rear-Wheel Drive,Premium,31,Automatic (S8),Compact Cars,IS
2022,Lexus,IS 300 ,6,All-Wheel Drive,Premium,26,Automatic (S6),Compact Cars,Sierra
2024,Lexus,IS 300 ,6,All-Wheel Drive,Premium,26,Automatic (S6),Compact Cars,IS
2023,Lexus,IS 300 ,6,All-Wheel Drive,Premium,26,Automatic (S6),Compact Cars,IS
2022,Lexus,IS 350,6,Rear-Wheel Drive,Premium,28,Automatic (S8),Compact Cars,Silverado
2024,Lexus,IS 350,6,Rear-Wheel Drive,Premium,28,Automatic (S8),Compact Cars,IS
2023,Lexus,IS 350,6,Rear-Wheel Drive,Premium,28,Automatic (S8),Compact Cars,IS
2022,Lexus,IS 350 ,6,All-Wheel Drive,Premium,26,Automatic (S6),Compact Cars,Corolla Cross
2024,Lexus,IS 350 ,6,All-Wheel Drive,Premium,26,Automatic (S6),Compact Cars,IS
2023,Lexus,IS 350 ,6,All-Wheel Drive,Premium,26,Automatic (S6),Compact Cars,IS
2022,Lexus,IS 500,8,Rear-Wheel Drive,Premium,25,Automatic (S8),Compact Cars,E-Class
2024,Lexus,IS 500,8,Rear-Wheel Drive,Premium,25,Automatic (S8),Compact Cars,IS
2023,Lexus,IS 500,8,Rear-Wheel Drive,Premium,25,Automatic (S8),Compact Cars,IS
2022,Lexus,LC 500,8,Rear-Wheel Drive,Premium,25,Automatic (S10),Subcompact Cars,GLA-Class
2024,Lexus,LC 500,8,Rear-Wheel Drive,Premium,24,Automatic (S10),Subcompact Cars,LC
2023,Lexus,LC 500,8,Rear-Wheel Drive,Premium,25,Automatic (S10),Subcompact Cars,LC
2022,Lexus,LC 500 Convertible,8,Rear-Wheel Drive,Premium,25,Automatic (S10),Minicompact Cars,NX
2024,Lexus,LC 500 Convertible,8,Rear-Wheel Drive,Premium,25,Automatic (S10),Minicompact Cars,LC
2023,Lexus,LC 500 Convertible,8,Rear-Wheel Drive,Premium,25,Automatic (S10),Minicompact Cars,LC
2022,Lexus,LC 500h,6,Rear-Wheel Drive,Premium,34,Automatic (AV-S10),Subcompact Cars,Tahoe
2024,Lexus,LC 500h,6,Rear-Wheel Drive,Premium,33,Automatic (AV-S10),Subcompact Cars,LC
2023,Lexus,LC 500h,6,Rear-Wheel Drive,Premium,33,Automatic (AV-S10),Subcompact Cars,LC
2022,Lexus,LS 500,6,Rear-Wheel Drive,Premium,29,Automatic (S10),Midsize Cars,Pilot
2024,Lexus,LS 500,6,Rear-Wheel Drive,Premium,29,Automatic (S10),Midsize Cars,LS
2023,Lexus,LS 500,6,Rear-Wheel Drive,Premium,29,Automatic (S10),Midsize Cars,LS
2022,Lexus,LS 500 ,6,All-Wheel Drive,Premium,27,Automatic (S10),Midsize Cars,Nautilus
2024,Lexus,LS 500 ,6,All-Wheel Drive,Premium,27,Automatic (S10),Midsize Cars,LS
2023,Lexus,LS 500 ,6,All-Wheel Drive,Premium,27,Automatic (S10),Midsize Cars,LS
2023,Lexus,LS 500h,6,Rear-Wheel Drive,Premium,29,Automatic (AV-S10),Midsize Cars,LS
2022,Lexus,LS 500h ,6,All-Wheel Drive,Premium,29,Automatic (AV-S10),Midsize Cars,GLC-Class
2024,Lexus,LS 500h ,6,All-Wheel Drive,Premium,29,Automatic (AV-S10),Midsize Cars,LS
2023,Lexus,LS 500h ,6,All-Wheel Drive,Premium,29,Automatic (AV-S10),Midsize Cars,LS
2022,Lexus,LX 600,6,All-Wheel Drive,Premium,22,Automatic (S10),Standard SUV 4WD,Yukon
2024,Lexus,LX 600,6,All-Wheel Drive,Premium,22,Automatic (S10),Standard SUV 4WD,LX
2023,Lexus,LX 600,6,All-Wheel Drive,Premium,22,Automatic (S10),Standard SUV 4WD,LX
2022,Lexus,NX 250,4,Front-Wheel Drive,Regular,33,Automatic (S8),Small SUV 2WD,Sierra
2024,Lexus,NX 250,4,Front-Wheel Drive,Regular,33,Automatic (S8),Small SUV 2WD,NX
2023,Lexus,NX 250,4,Front-Wheel Drive,Regular,33,Automatic (S8),Small SUV 2WD,NX
2022,Lexus,NX 250 ,4,All-Wheel Drive,Regular,32,Automatic (S8),Small SUV 4WD,GLB-Class
2024,Lexus,NX 250 ,4,All-Wheel Drive,Regular,32,Automatic (S8),Small SUV 4WD,NX
2023,Lexus,NX 250 ,4,All-Wheel Drive,Regular,32,Automatic (S8),Small SUV 4WD,NX
2022,Lexus,NX 350 ,4,All-Wheel Drive,Premium,29,Automatic (S8),Small SUV 4WD,Ioniq 5
2022,Lexus,NX 350 ,4,All-Wheel Drive,Premium,28,Automatic (S8),Small SUV 4WD,Metris Cargo
2024,Lexus,NX 350 ,4,All-Wheel Drive,Premium,28,Automatic (S8),Small SUV 4WD,NX
2023,Lexus,NX 350 ,4,All-Wheel Drive,Premium,29,Automatic (S8),Small SUV 4WD,NX
2023,Lexus,NX 350 ,4,All-Wheel Drive,Premium,28,Automatic (S8),Small SUV 4WD,NX
2024,Lexus,NX 350  F Sport,4,All-Wheel Drive,Premium,28,Automatic (S8),Small SUV 4WD,NX
2022,Lexus,NX 350h ,4,All-Wheel Drive,Premium,37,Automatic (AV-S6),Small SUV 4WD,Explorer
2024,Lexus,NX 350h ,4,All-Wheel Drive,Premium,37,Automatic (AV-S6),Small SUV 4WD,NX
2023,Lexus,NX 350h ,4,All-Wheel Drive,Premium,37,Automatic (AV-S6),Small SUV 4WD,NX
2022,Lexus,RC 300,4,Rear-Wheel Drive,Premium,31,Automatic (S8),Subcompact Cars,Mustang
2024,Lexus,RC 300,4,Rear-Wheel Drive,Premium,31,Automatic (S8),Subcompact Cars,RC
2023,Lexus,RC 300,4,Rear-Wheel Drive,Premium,31,Automatic (S8),Subcompact Cars,RC
2022,Lexus,RC 300 ,6,All-Wheel Drive,Premium,26,Automatic (S6),Subcompact Cars,Charger
2024,Lexus,RC 300 ,6,All-Wheel Drive,Premium,26,Automatic (S6),Subcompact Cars,RC
2023,Lexus,RC 300 ,6,All-Wheel Drive,Premium,26,Automatic (S6),Subcompact Cars,RC
2022,Lexus,RC 350,6,Rear-Wheel Drive,Premium,28,Automatic (S8),Subcompact Cars,Charger
2024,Lexus,RC 350,6,Rear-Wheel Drive,Premium,28,Automatic (S8),Subcompact Cars,RC
2023,Lexus,RC 350,6,Rear-Wheel Drive,Premium,28,Automatic (S8),Subcompact Cars,RC
2022,Lexus,RC 350 ,6,All-Wheel Drive,Premium,26,Automatic (S6),Subcompact Cars,Arteon
2024,Lexus,RC 350 ,6,All-Wheel Drive,Premium,26,Automatic (S6),Subcompact Cars,RC
2023,Lexus,RC 350 ,6,All-Wheel Drive,Premium,26,Automatic (S6),Subcompact Cars,RC
2022,Lexus,RC F,8,Rear-Wheel Drive,Premium,24,Automatic (S8),Subcompact Cars,Grand Wagoneer
2024,Lexus,RC F,8,Rear-Wheel Drive,Premium,24,Automatic (S8),Subcompact Cars,RC
2023,Lexus,RC F,8,Rear-Wheel Drive,Premium,24,Automatic (S8),Subcompact Cars,RC
2022,Lexus,RX 350,6,Front-Wheel Drive,Regular,27,Automatic (S8),Small SUV 2WD,Taycan
2024,Lexus,RX 350,4,Front-Wheel Drive,Premium,29,Automatic (S8),Small SUV 2WD,RX
2023,Lexus,RX 350,4,Front-Wheel Drive,Premium,29,Automatic (S8),Small SUV 2WD,RX
2022,Lexus,RX 350 ,6,All-Wheel Drive,Regular,26,Automatic (S8),Small SUV 4WD,Stinger
2024,Lexus,RX 350 ,4,All-Wheel Drive,Premium,28,Automatic (S8),Small SUV 4WD,RX
2023,Lexus,RX 350 ,4,All-Wheel Drive,Premium,28,Automatic (S8),Small SUV 4WD,RX
2022,Lexus,RX 350 L,6,Front-Wheel Drive,Regular,26,Automatic (S8),Small SUV 2WD,Trax
2022,Lexus,RX 350 L ,6,All-Wheel Drive,Regular,25,Automatic (S8),Small SUV 4WD,7 Series
2024,Lexus,RX 350h ,4,All-Wheel Drive,Premium,34,Automatic (AV-S6),Small SUV 4WD,RX
2023,Lexus,RX 350h ,4,All-Wheel Drive,Premium,34,Automatic (AV-S6),Small SUV 4WD,RX
2022,Lexus,RX 450h ,6,All-Wheel Drive,Premium,28,Automatic (AV-S6),Standard SUV 4WD,Spark
2022,Lexus,RX 450h L ,6,All-Wheel Drive,Premium,28,Automatic (AV-S6),Standard SUV 4WD,Defender
2024,Lexus,RX 500h ,4,All-Wheel Drive,Premium,28,Automatic (AV-S6),Small SUV 4WD,RX
2023,Lexus,RX 500h ,4,All-Wheel Drive,Premium,28,Automatic (AV-S6),Small SUV 4WD,RX
2024,Lexus,TX 350,4,Front-Wheel Drive,Premium,27,Automatic (S8),Standard SUV 2WD,TX
2024,Lexus,TX 350 ,4,All-Wheel Drive,Premium,26,Automatic (S8),Standard SUV 4WD,TX
2024,Lexus,TX 500h ,4,All-Wheel Drive,Premium,28,Automatic (S6),Standard SUV 4WD,TX
2022,Lexus,UX 200,4,Front-Wheel Drive,Regular,37,Automatic (AV-S10),Midsize Cars,Envision
2022,Lexus,UX 250h,4,Front-Wheel Drive,Regular,41,Automatic (AV-S6),Compact Cars,Santa Fe
2024,Lexus,UX 250h,4,Front-Wheel Drive,Regular,41,Automatic (AV-S6),Compact Cars,UX
2023,Lexus,UX 250h,4,Front-Wheel Drive,Regular,41,Automatic (AV-S6),Compact Cars,UX
2022,Lexus,UX 250h ,4,All-Wheel Drive,Regular,38,Automatic (AV-S6),Compact Cars,XT5
2024,Lexus,UX 250h ,4,All-Wheel Drive,Regular,38,Automatic (AV-S6),Compact Cars,UX
2023,Lexus,UX 250h ,4,All-Wheel Drive,Regular,38,Automatic (AV-S6),Compact Cars,UX
